Ride,Date/Time,Wait Time
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:10:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:15:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:20:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:25:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:30:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:35:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:40:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:45:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:50:19,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 15:55:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:00:18,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:05:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:10:17,45
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:15:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:20:19,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:25:18,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:30:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:35:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:40:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:45:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:50:15,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 16:55:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:00:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:05:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:10:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:15:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:20:19,15
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:25:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:30:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:35:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:40:19,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:45:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:50:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 17:55:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:00:18,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:05:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:10:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:15:17,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:20:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:25:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:30:18,30
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:35:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:40:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:45:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:50:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 18:55:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:00:19,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:05:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:10:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:15:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:20:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:25:17,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:30:17,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:35:17,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:40:17,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:45:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:50:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 19:55:18,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 20:00:19,25
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:05:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:10:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:15:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:20:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:25:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:30:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:35:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:40:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:45:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:50:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 22:55:15,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:00:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:05:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:10:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:15:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:20:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:25:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:30:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:35:17,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:40:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:45:16,10
