Ride,Date/Time,Wait Time
"""it's a small world"" Holiday",2023-01-02 17:00:08,40
"""it's a small world"" Holiday",2023-01-02 17:05:09,40
"""it's a small world"" Holiday",2023-01-02 17:10:07,40
"""it's a small world"" Holiday",2023-01-02 17:15:06,40
"""it's a small world"" Holiday",2023-01-02 17:20:10,40
"""it's a small world"" Holiday",2023-01-02 17:25:10,40
"""it's a small world"" Holiday",2023-01-02 17:30:08,65
"""it's a small world"" Holiday",2023-01-02 17:35:05,65
"""it's a small world"" Holiday",2023-01-02 17:40:10,55
"""it's a small world"" Holiday",2023-01-02 17:45:04,55
"""it's a small world"" Holiday",2023-01-02 17:50:05,55
"""it's a small world"" Holiday",2023-01-02 17:55:05,45
"""it's a small world"" Holiday",2023-01-02 18:00:10,35
"""it's a small world"" Holiday",2023-01-02 18:05:06,35
"""it's a small world"" Holiday",2023-01-02 18:10:07,35
"""it's a small world"" Holiday",2023-01-02 18:15:08,25
"""it's a small world"" Holiday",2023-01-02 18:20:08,25
"""it's a small world"" Holiday",2023-01-02 18:25:09,25
"""it's a small world"" Holiday",2023-01-02 18:30:08,30
"""it's a small world"" Holiday",2023-01-02 18:35:07,30
"""it's a small world"" Holiday",2023-01-02 18:40:10,20
"""it's a small world"" Holiday",2023-01-02 18:45:07,25
"""it's a small world"" Holiday",2023-01-02 18:50:09,25
"""it's a small world"" Holiday",2023-01-02 18:55:10,25
"""it's a small world"" Holiday",2023-01-02 19:00:10,25
"""it's a small world"" Holiday",2023-01-02 19:05:06,40
"""it's a small world"" Holiday",2023-01-02 19:10:05,40
"""it's a small world"" Holiday",2023-01-02 19:15:09,40
"""it's a small world"" Holiday",2023-01-02 19:20:07,40
"""it's a small world"" Holiday",2023-01-02 19:25:06,25
"""it's a small world"" Holiday",2023-01-02 19:30:09,25
"""it's a small world"" Holiday",2023-01-02 19:35:06,25
"""it's a small world"" Holiday",2023-01-02 19:40:06,25
"""it's a small world"" Holiday",2023-01-02 19:45:07,5
"""it's a small world"" Holiday",2023-01-02 19:50:05,5
"""it's a small world"" Holiday",2023-01-02 19:55:07,5
"""it's a small world"" Holiday",2023-01-02 20:00:09,5
"""it's a small world"" Holiday",2023-01-02 20:05:05,15
"""it's a small world"" Holiday",2023-01-02 20:10:08,15
"""it's a small world"" Holiday",2023-01-02 20:15:08,15
"""it's a small world"" Holiday",2023-01-02 20:20:05,15
"""it's a small world"" Holiday",2023-01-02 20:25:05,15
"""it's a small world"" Holiday",2023-01-02 20:30:06,15
"""it's a small world"" Holiday",2023-01-02 20:35:06,15
"""it's a small world"" Holiday",2023-01-02 20:40:05,15
"""it's a small world"" Holiday",2023-01-02 20:45:11,5
"""it's a small world"" Holiday",2023-01-02 20:50:07,5
"""it's a small world"" Holiday",2023-01-02 20:55:06,5
"""it's a small world"" Holiday",2023-01-02 21:00:10,5
"""it's a small world"" Holiday",2023-01-02 21:05:08,5
"""it's a small world"" Holiday",2023-01-02 21:10:08,5
"""it's a small world"" Holiday",2023-01-02 21:15:04,5
"""it's a small world"" Holiday",2023-01-02 21:20:09,5
"""it's a small world"" Holiday",2023-01-02 21:25:06,5
"""it's a small world"" Holiday",2023-01-02 21:30:10,5
"""it's a small world"" Holiday",2023-01-02 21:35:08,5
"""it's a small world"" Holiday",2023-01-02 21:40:07,5
"""it's a small world"" Holiday",2023-01-02 21:45:05,5
"""it's a small world"" Holiday",2023-01-02 21:50:10,5
"""it's a small world"" Holiday",2023-01-02 21:55:08,5
"""it's a small world"" Holiday",2023-01-02 22:00:07,5
"""it's a small world"" Holiday",2023-01-02 22:05:08,5
"""it's a small world"" Holiday",2023-01-02 22:10:05,5
"""it's a small world"" Holiday",2023-01-02 22:15:10,5
"""it's a small world"" Holiday",2023-01-02 22:20:18,5
"""it's a small world"" Holiday",2023-01-02 22:25:08,5
"""it's a small world"" Holiday",2023-01-02 22:30:06,5
"""it's a small world"" Holiday",2023-01-02 22:35:08,5
"""it's a small world"" Holiday",2023-01-02 22:40:05,5
"""it's a small world"" Holiday",2023-01-02 22:45:06,5
"""it's a small world"" Holiday",2023-01-02 22:50:08,5
"""it's a small world"" Holiday",2023-01-02 22:55:07,5
"""it's a small world"" Holiday",2023-01-02 23:00:07,5
"""it's a small world"" Holiday",2023-01-02 23:05:06,5
"""it's a small world"" Holiday",2023-01-02 23:10:05,15
"""it's a small world"" Holiday",2023-01-02 23:15:09,15
"""it's a small world"" Holiday",2023-01-02 23:20:06,5
"""it's a small world"" Holiday",2023-01-02 23:25:09,5
"""it's a small world"" Holiday",2023-01-02 23:30:11,5
"""it's a small world"" Holiday",2023-01-02 23:35:09,5
"""it's a small world"" Holiday",2023-01-02 23:40:05,5
"""it's a small world"" Holiday",2023-01-02 23:45:05,5
"""it's a small world"" Holiday",2023-01-02 23:50:09,5
"""it's a small world"" Holiday",2023-01-02 23:55:07,5
"""it's a small world"" Holiday",2023-01-03 00:00:08,5
"""it's a small world"" Holiday",2023-01-03 09:45:07,15
"""it's a small world"" Holiday",2023-01-03 09:50:10,15
"""it's a small world"" Holiday",2023-01-03 09:55:09,5
"""it's a small world"" Holiday",2023-01-03 10:00:05,5
"""it's a small world"" Holiday",2023-01-03 10:05:08,5
"""it's a small world"" Holiday",2023-01-03 10:10:06,5
"""it's a small world"" Holiday",2023-01-03 10:15:07,5
"""it's a small world"" Holiday",2023-01-03 10:20:09,5
"""it's a small world"" Holiday",2023-01-03 10:25:06,15
"""it's a small world"" Holiday",2023-01-03 10:30:05,15
"""it's a small world"" Holiday",2023-01-03 10:35:07,15
"""it's a small world"" Holiday",2023-01-03 10:40:05,30
"""it's a small world"" Holiday",2023-01-03 10:45:09,30
"""it's a small world"" Holiday",2023-01-03 10:50:09,50
"""it's a small world"" Holiday",2023-01-03 10:55:10,50
"""it's a small world"" Holiday",2023-01-03 11:00:10,50
"""it's a small world"" Holiday",2023-01-03 11:05:05,50
"""it's a small world"" Holiday",2023-01-03 11:10:07,50
"""it's a small world"" Holiday",2023-01-03 11:15:09,50
"""it's a small world"" Holiday",2023-01-03 11:20:06,50
"""it's a small world"" Holiday",2023-01-03 11:25:08,50
"""it's a small world"" Holiday",2023-01-03 11:30:08,50
"""it's a small world"" Holiday",2023-01-03 11:35:05,50
"""it's a small world"" Holiday",2023-01-03 11:40:06,50
"""it's a small world"" Holiday",2023-01-03 11:45:05,50
"""it's a small world"" Holiday",2023-01-03 11:55:08,40
"""it's a small world"" Holiday",2023-01-03 12:00:06,60
"""it's a small world"" Holiday",2023-01-03 12:05:06,60
"""it's a small world"" Holiday",2023-01-03 12:10:10,60
"""it's a small world"" Holiday",2023-01-03 12:15:06,60
"""it's a small world"" Holiday",2023-01-03 12:20:09,60
"""it's a small world"" Holiday",2023-01-03 12:25:08,35
"""it's a small world"" Holiday",2023-01-03 12:30:07,35
"""it's a small world"" Holiday",2023-01-03 12:35:08,35
"""it's a small world"" Holiday",2023-01-03 12:40:10,35
"""it's a small world"" Holiday",2023-01-03 12:45:10,35
"""it's a small world"" Holiday",2023-01-03 12:50:11,45
"""it's a small world"" Holiday",2023-01-03 12:55:06,45
"""it's a small world"" Holiday",2023-01-03 13:00:08,55
"""it's a small world"" Holiday",2023-01-03 13:05:08,55
